,Ticker,Market Cap,Num Trades,Success Rate,Avg Return
191,GPS,large,37,0.5405405405405406,-0.01360148607357228
192,GRMN,large,36,0.6666666666666666,0.03505232446327006
193,IT,large,33,0.6666666666666666,0.023443007194634026
194,GD,large,28,0.42857142857142855,0.0030961747064051797
195,GE,large,31,0.4838709677419355,0.0012245127407150003
196,GIS,large,43,0.6046511627906976,0.006855307408177524
197,GM,large,25,0.68,0.032451349087320426
198,GPC,large,33,0.48484848484848486,-0.001145524673057978
199,GILD,large,31,0.41935483870967744,0.011303363324573988
200,GPN,large,27,0.5185185185185185,0.04828140619497586
201,GS,large,27,0.7037037037037037,0.03419058440348521
202,GT,mid,27,0.48148148148148145,-0.012286968264923356
203,GWW,large,35,0.5714285714285714,0.014449292080102089
204,HAL,large,25,0.52,-0.01445724108097022
205,HBI,mid,29,0.4827586206896552,-0.0030463853196426123
206,HOG,mid,31,0.5806451612903226,0.011373775757970734
207,HIG,large,36,0.5833333333333334,0.007505873045466389
208,HAS,large,37,0.5675675675675675,0.008060765320344276
209,HCA,large,30,0.6333333333333333,0.033583710336373786
210,HP,mid,38,0.47368421052631576,-0.008709306589112462
211,HSIC,large,42,0.6904761904761905,-0.002442899284960276
212,HES,large,27,0.5185185185185185,0.006550164806344833
213,HPE,large,33,0.5454545454545454,0.02029451367400928
214,HLT,large,29,0.6206896551724138,0.03391145389662223
215,HOLX,large,34,0.5882352941176471,0.023768838447201773
216,HD,mega,27,0.6296296296296297,0.02515424238517676
217,HON,large,40,0.65,0.01736003773354667
218,HRL,large,40,0.475,0.0006399456701237434
219,HST,large,38,0.47368421052631576,0.004043976939951071
220,HPQ,large,33,0.6666666666666666,0.02326028666380651
221,HUM,large,23,0.5217391304347826,0.03325322858344313
222,HBAN,large,38,0.42105263157894735,0.010812265881498969
223,HII,large,29,0.5862068965517241,0.00761734472409602
224,IDXX,large,32,0.75,0.048116486368820065
225,INFO,large,30,0.8,0.03050332263518143
226,ITW,large,39,0.7435897435897436,0.02593288715591328
227,ILMN,large,35,0.6,0.012217418889578177
228,INCY,large,30,0.5,0.0018852993040367084
229,IR,large,25,0.56,0.02838150517594432
230,INTC,mega,34,0.4411764705882353,0.014676106780760067
231,ICE,large,40,0.55,0.013446753959433563
232,IBM,large,35,0.42857142857142855,0.0006564498787521671
233,IP,large,29,0.5862068965517241,0.012441729791323982
234,IPG,mid,42,0.5,0.0034309637703449926
235,IFF,large,36,0.5833333333333334,0.002866196523068574
236,INTU,large,27,0.5925925925925926,0.03164032123149468
237,ISRG,large,30,0.7333333333333333,0.03833191503023645
238,IVZ,large,35,0.5714285714285714,0.006160882712450648
239,IQV,large,41,0.6829268292682927,0.021057538466357942
240,IRM,mid,29,0.5172413793103449,0.025143966980555793
241,JBHT,large,32,0.65625,0.019542765583138513
242,SJM,large,38,0.4473684210526316,0.008217856640537211
243,JNJ,mega,31,0.5806451612903226,0.010909672041446099
244,JCI,large,29,0.5517241379310345,0.006631149912027489
245,JPM,mega,24,0.5833333333333334,0.03227024819413071
246,JNPR,mid,22,0.5909090909090909,0.009559634868142557
247,KSU,large,46,0.6086956521739131,0.013826200021211288
248,K,large,33,0.6060606060606061,0.012417172276265006
249,KEY,large,29,0.5172413793103449,0.017044381438039765
250,KMB,large,46,0.5434782608695652,0.005365266430201219
251,KIM,mid,30,0.5,0.005781859203911243
252,KMI,large,29,0.4827586206896552,-0.0011758407251396695
253,KLAC,large,26,0.6153846153846154,0.05923359616796031
254,KSS,large,26,0.3076923076923077,0.007452764171864745
255,KHC,large,28,0.5714285714285714,-0.002018257384023835
256,KR,large,36,0.5,0.0008084101522948459
257,LB,large,35,0.5142857142857142,0.0010692331336512846
258,LH,large,32,0.5625,0.013762624823322743
259,LRCX,large,23,0.6086956521739131,0.03886494247639615
260,LEG,mid,36,0.5833333333333334,0.01266165812392693
261,LEN,large,32,0.53125,0.011985183016600948
262,LLY,large,35,0.6,0.036261931401643424
263,LNC,large,25,0.52,0.020361747119050273
264,LKQ,large,33,0.45454545454545453,0.013890056598501437
265,LMT,large,37,0.5405405405405406,0.013215444256052493
266,L,large,28,0.6428571428571429,0.0032336867507240462
267,LOW,large,24,0.5833333333333334,0.03587447449188192
268,LYB,large,37,0.5675675675675675,0.010493921193780347
269,MTB,large,38,0.6052631578947368,0.004398437804912419
270,MAC,mid,34,0.5,-0.01479730310810858
271,M,mid,36,0.4444444444444444,-0.004597587109178958
272,MRO,large,33,0.42424242424242425,6.819929422552552e-05
273,MPC,large,39,0.5384615384615384,0.007107280470944197
274,MAR,large,26,0.6538461538461539,0.0427406057715261
275,MMC,large,39,0.6666666666666666,0.018761646021288846
276,MLM,large,36,0.6388888888888888,0.020966771383899855
277,MAS,large,44,0.6136363636363636,0.018700157386325814
278,MA,large,31,0.6451612903225806,0.032689808940975326
279,MAT,mid,31,0.5806451612903226,0.009965290930838089
280,MKC,large,29,0.6206896551724138,0.03144269197875533
281,MCD,large,35,0.6285714285714286,0.019998406830181698
282,MCK,large,27,0.4074074074074074,0.0017869177389332987
283,MDT,large,39,0.6410256410256411,0.010009924577431524
284,MRK,large,32,0.625,0.015271061584089305
285,MET,large,31,0.5806451612903226,0.008471805679070856
286,MTD,large,29,0.6551724137931034,0.03451640297258641
287,MGM,large,37,0.5405405405405406,0.02733181328325977
288,MCHP,large,28,0.5,0.0396647124365983
289,MU,large,24,0.625,0.07842811172490773
290,MSFT,mega,31,0.7419354838709677,0.033749320939806496
291,MAA,mid,32,0.5,0.0042505260226068
292,MHK,large,28,0.5357142857142857,-0.006963586737041372
293,TAP,large,32,0.5,-0.021191309994024285
294,MDLZ,large,42,0.5952380952380952,0.014708120599396503
295,MON,large,9,0.5555555555555556,2.414345055786144
296,MNST,large,31,0.5161290322580645,0.015905740968093548
297,MCO,large,30,0.5666666666666667,0.028718029782496435
298,MS,large,28,0.5,0.017525554287023536
299,MSI,large,33,0.5151515151515151,0.022643417672219817
300,NDAQ,large,35,0.6857142857142857,0.0161316993629354
301,NOV,large,41,0.4146341463414634,-0.02523349003181115
302,NAVI,mid,32,0.53125,0.008184385705874953
303,NTAP,large,30,0.5666666666666667,0.04422497212949345
304,NFLX,large,30,0.5333333333333333,0.0626733565573736
305,NWL,large,35,0.6285714285714286,-0.0001434144823860827
306,NFX,mid,24,0.5,-0.028203230464163
307,NEM,large,41,0.5853658536585366,0.012292263371334981
308,NWSA,mid,29,0.4482758620689655,0.009665583734048746
309,NWS,mid,34,0.5588235294117647,0.033816801600620144
310,NEE,large,40,0.75,0.020394807425177276
311,NLSN,large,46,0.41304347826086957,-0.0028173805901571722
312,NKE,large,32,0.4375,0.02667542125104646
313,NI,mid,41,0.5121951219512195,-0.002779306999755742
314,JWN,mid,36,0.5555555555555556,0.027888040285180944
315,NSC,large,27,0.6296296296296297,0.05539510317842675
316,NTRS,large,34,0.5,0.009710939387565955
317,NOC,large,38,0.5263157894736842,0.009068117536241763
318,NCLH,large,27,0.6666666666666666,0.008923995687696282
319,NRG,mid,32,0.53125,0.03085870609010647
320,NUE,large,25,0.52,0.015344692877817652
321,NVDA,large,30,0.8333333333333334,0.10200505449151943
322,ORLY,large,36,0.5,0.01561173349655836
323,OXY,large,30,0.36666666666666664,-0.04016677543083082
324,OMC,large,38,0.47368421052631576,-0.005617758345654027
325,OKE,large,30,0.5,0.03233944801760394
326,ORCL,mega,37,0.5135135135135135,0.005486508970649179
327,PCAR,large,36,0.5555555555555556,0.02189093799335519
328,PKG,large,39,0.48717948717948717,0.01552442323260534
329,PH,large,26,0.7307692307692307,0.04594709602635486
330,PDCO,mid,34,0.5882352941176471,0.007183646565936686
331,PAYX,large,34,0.5882352941176471,0.021259491352230847
332,PYPL,large,30,0.5666666666666667,0.05730853067660038
333,PNR,large,39,0.46153846153846156,0.007587412142516466
334,PBCT,mid,31,0.3870967741935484,0.002855345159183445
335,PEP,large,29,0.6551724137931034,0.01421038339931961
336,PKI,mid,30,0.5666666666666667,0.02931029584007853
337,PRGO,large,42,0.40476190476190477,-0.0197555876301437
338,PFE,mega,34,0.5588235294117647,0.014187334294801273
339,PCG,large,34,0.4117647058823529,-0.03149839736481565
340,PM,large,26,0.5769230769230769,0.01062910659330112
341,PSX,large,34,0.5,0.0005778643114073797
342,PNW,mid,37,0.5945945945945946,0.00499409444770267
343,PXD,large,39,0.5384615384615384,0.0012198294032633073
344,PNC,large,34,0.6176470588235294,0.016857063196807826
345,RL,mid,30,0.5333333333333333,0.024060243745878587
346,PPG,large,28,0.5357142857142857,0.013785693713752737
347,PPL,large,36,0.5,-0.0009613646221370942
348,PX,large,1,0.0,-0.009708728874782328
349,PFG,large,34,0.6470588235294118,0.011939952560769448
350,PG,mega,34,0.5,0.015449867515659691
351,PGR,large,29,0.6896551724137931,0.038724559524828915
352,PLD,large,33,0.7575757575757576,0.03365681594269396
353,PRU,large,25,0.56,0.007060151389132607
354,PEG,large,25,0.44,0.006345862844212193
355,PSA,large,38,0.5526315789473685,0.007444253117166189
356,PHM,mid,43,0.4418604651162791,0.012428362451236786
357,PVH,large,34,0.5882352941176471,0.005083995767413479
358,QRVO,mid,34,0.47058823529411764,0.015339277956723204
359,QCOM,large,35,0.5142857142857142,0.03106784933173377
360,PWR,mid,35,0.6571428571428571,0.03677047100599476
361,DGX,large,41,0.6341463414634146,0.01720601927810811
362,RRC,mid,39,0.48717948717948717,-0.004239856166965288
363,RJF,large,35,0.4857142857142857,0.028877320070658043
364,O,large,32,0.5625,0.002281065209374521
365,REG,mid,42,0.47619047619047616,-0.003983020429267973
366,REGN,large,36,0.4722222222222222,0.016846632599339967
367,RF,large,31,0.5483870967741935,0.02476401604046854
368,RSG,large,36,0.6111111111111112,0.015970184356604262
369,RMD,large,35,0.6857142857142857,0.0343618224414271
370,RHI,mid,33,0.5151515151515151,0.01279741794611656
371,ROK,large,35,0.4857142857142857,0.023311131034655676
372,COL,large,9,0.2222222222222222,-0.056026979012993916
373,ROP,large,36,0.5555555555555556,0.013596879416470082
374,ROST,large,41,0.5609756097560976,0.017009828464142045
375,RCL,large,24,0.5833333333333334,0.028971443858433255
376,SPGI,large,28,0.8214285714285714,0.03318567096057547
377,CRM,large,36,0.5833333333333334,0.029955620728164465
378,SBAC,large,40,0.575,0.015103748165417591
379,SCG,mid,15,0.4,-0.004973209319908035
380,SLB,large,32,0.40625,-0.03883360057003351
381,SNI,large,16,0.5625,0.014811372483783064
382,STX,large,34,0.6176470588235294,0.027215440001677443
383,SEE,mid,30,0.5333333333333333,0.0034131607836165433
384,SRE,large,35,0.5428571428571428,0.0065959183443804826
385,SHW,large,46,0.6086956521739131,0.015549028551277051
386,SIG,mid,36,0.3611111111111111,0.002207628172615115
387,SPG,large,35,0.5428571428571428,0.0016255226868354864
388,SWKS,large,29,0.6551724137931034,0.025488842286031307
389,SLG,mid,34,0.5882352941176471,0.0023978686724123286
390,SNA,mid,36,0.4722222222222222,0.010931922199687867
391,SO,large,35,0.45714285714285713,0.0020426412964716207
392,LUV,large,32,0.53125,0.00840269626810286
393,SWK,large,39,0.6410256410256411,0.021474235912258333
394,SBUX,large,35,0.6571428571428571,0.013412574694295559
395,STT,large,24,0.5,0.006314620594805921
396,SRCL,mid,38,0.4473684210526316,-0.008454304967501446
397,SYK,large,32,0.625,0.019590464067962603
398,SYF,large,28,0.5357142857142857,0.019382315629793645
399,SNPS,large,31,0.7419354838709677,0.05143307223711937
400,SYY,large,36,0.5555555555555556,0.011285535741281617
401,TROW,large,39,0.5384615384615384,0.012498073365067327
402,TPR,large,31,0.3870967741935484,-0.0019951628747477725
403,TGT,large,27,0.5925925925925926,0.03316712280364133
404,TEL,large,23,0.6086956521739131,0.03633504943060853
405,FTI,large,23,0.5652173913043478,-0.027444758436901136
406,TXN,large,43,0.6046511627906976,0.0224189652218843
407,TXT,large,32,0.6875,0.03566526585979226
408,BK,large,27,0.6296296296296297,0.011703857005546221
409,CLX,large,42,0.5714285714285714,0.015412009383101324
410,COO,large,42,0.5714285714285714,0.01765471368751378
411,HSY,large,34,0.4411764705882353,0.014792432713175697
412,MOS,mid,34,0.4117647058823529,-0.006737275875981931
413,TRV,large,40,0.675,0.011442236680755544
414,DIS,large,41,0.5609756097560976,0.016750325980067263
415,TMO,large,30,0.6,0.020781099467253976
416,TIF,large,39,0.6153846153846154,0.015657116110143393
417,TWX,large,11,0.7272727272727273,0.019863832512386808
418,TJX,large,42,0.6666666666666666,0.021434142107161356
419,TSCO,mid,33,0.5151515151515151,0.01834048694553432
420,TDG,large,42,0.6666666666666666,0.022197379745206185
421,TRIP,mid,34,0.4117647058823529,0.0018668212548474002
422,FOXA,large,13,0.38461538461538464,-0.014893701345497092
423,FOX,large,16,0.4375,-0.018533610984660994
424,TSN,large,39,0.6153846153846154,0.012769073522277132
425,USB,large,33,0.5151515151515151,0.008786629005183205
426,UDR,mid,32,0.625,0.013043725677408302
427,ULTA,large,40,0.625,0.005791047198930692
428,UAA,mid,32,0.5625,0.0053689676795453285
429,UA,mid,28,0.39285714285714285,0.004633750310231791
430,UNP,large,32,0.625,0.020512052062066834
431,UAL,large,33,0.6060606060606061,0.006856619654214102
432,UNH,mega,31,0.5161290322580645,0.019940585002729643
433,UPS,large,32,0.59375,0.020568127676010774
434,URI,large,24,0.6666666666666666,0.07175121643721209
435,UHS,large,42,0.38095238095238093,0.0017184081153338463
436,UNM,large,26,0.34615384615384615,-0.03000473674490467
437,VFC,large,34,0.6176470588235294,0.020114330091879185
438,VLO,large,33,0.5454545454545454,0.021287280502475112
439,VAR,large,35,0.5428571428571428,0.01683468353793541
440,VTR,large,28,0.7142857142857143,0.010077760839685196
441,VRSN,large,36,0.6666666666666666,0.02681352338545589
442,VRSK,large,33,0.6666666666666666,0.02520231392757083
443,VZ,mega,31,0.6451612903225806,0.013461915910973425
444,VRTX,large,31,0.6129032258064516,0.03143577919486833
445,V,mega,33,0.6363636363636364,0.025208835423403415
446,VNO,large,38,0.5263157894736842,-0.006332081714701712
447,VMC,large,32,0.53125,-0.0016613076496587616
448,WMT,mega,38,0.7105263157894737,0.020380296364713633
449,WBA,large,38,0.47368421052631576,0.004335654661378759
450,WM,large,35,0.6571428571428571,0.022446717266713358
451,WAT,large,34,0.7352941176470589,0.032279614851275784
452,WEC,large,30,0.6666666666666666,0.028194433284259697
453,WFC,mega,29,0.5172413793103449,0.00047892995508850786
454,WDC,large,27,0.5555555555555556,0.019243453994955338
455,WU,mid,31,0.6129032258064516,0.0063928025790286865
456,WRK,large,32,0.5,0.010912799285938352
457,WY,large,28,0.6071428571428571,0.012063015192519639
458,WHR,large,29,0.5172413793103449,0.02248310476717511
459,WMB,large,32,0.5625,0.00992290070341773
460,WLTW,large,40,0.625,0.014166076487543944
461,WYNN,large,27,0.5925925925925926,0.018626621437808848
462,XEL,large,26,0.6538461538461539,0.016214429508719434
463,XRX,mid,28,0.6428571428571429,0.025081755537228155
464,XLNX,large,34,0.5882352941176471,0.0412726908863093
465,XL,large,6,0.8333333333333334,0.15681538946873816
466,XYL,large,39,0.5128205128205128,0.011945670318390765
467,YUM,large,41,0.5609756097560976,0.013353743871793928
468,ZBH,large,46,0.4782608695652174,0.0014527879061087415
469,ZION,large,31,0.41935483870967744,0.02978740558665192
470,ZTS,large,33,0.5151515151515151,0.02536283883414648
